ID,fraud_flag
28459,0
41387,0
2241,0
14094,0
22113,0
33474,0
35962,0
59657,0
18846,0
25748,0
17360,0
71015,0
43676,0
42198,0
55660,0
41723,0
51714,0
40612,0
27062,0
28581,0
54045,0
41598,0
14436,0
76156,0
38547,0
71156,0
54227,0
73529,0
36833,0
67285,0
56479,0
67734,0
71082,0
11401,0
53721,0
22463,0
5940,0
63482,0
48122,0
51073,0
39199,0
26524,0
35678,0
10769,0
5052,0
52786,0
28324,0
75386,0
50616,0
19777,0
42256,0
66051,0
7002,0
28652,0
47500,0
27253,0
18810,0
35015,0
59765,0
50524,0
28825,0
31466,0
71238,0
26095,0
71914,0
43293,0
54801,0
789,0
34467,0
22043,0
50937,0
45805,0
43446,0
62883,0
71444,0
21581,0
54224,0
24181,0
50545,0
63436,0
12176,0
28279,0
20131,0
3376,0
910,0
67757,0
12457,0
23923,0
63574,0
40548,0
16498,0
67978,0
11382,0
31653,0
31095,0
16749,0
59381,0
65374,0
59672,0
42403,0
64138,0
62615,0
63413,0
61056,0
42550,0
62141,0
58202,0
47122,0
36961,0
65221,0
6310,0
1146,0
25988,0
13922,0
74468,0
3889,0
6419,0
70693,0
24481,0
21314,0
5889,0
53337,0
52191,1
54869,0
34058,0
30635,0
24239,0
23052,0
37733,0
33250,0
13795,0
73937,0
18566,0
73516,0
60103,0
74477,0
19582,0
38270,0
1125,0
37792,0
50058,0
56360,0
56793,0
6904,0
9062,0
61090,0
24996,0
11247,0
40581,0
58980,0
28285,0
54090,0
37030,0
24011,0
47421,0
20271,0
16308,0
53536,0
60348,0
75004,0
9467,0
16618,0
29247,0
64492,0
42552,0
5626,0
23427,0
47034,0
45352,0
61125,0
29630,0
58204,0
55724,0
36419,0
40577,0
46000,0
10740,0
32328,0
69478,0
45498,0
18850,0
58998,0
43433,0
72710,0
27716,0
75191,0
3919,0
76053,0
8764,0
36785,0
56648,0
44273,0
35769,0
60607,0
56801,0
26074,0
61722,0
7831,0
25394,0
54329,0
69820,0
3783,0
59958,0
75433,0
50400,0
19813,0
20524,0
67615,0
73177,0
65487,0
29889,0
27671,0
35869,0
54343,0
49981,0
27407,0
28111,0
40044,0
49153,0
1118,0
69736,0
46427,0
60577,0
71979,0
71211,0
50036,0
18715,0
63823,0
15957,0
49445,0
32558,0
18446,0
58117,0
1545,0
53774,0
72893,0
36738,0
10617,0
63522,0
27575,0
32619,0
64345,0
57353,0
51676,0
20753,0
6300,0
62148,0
25129,0
36017,0
15048,0
31175,0
8943,0
38060,0
17990,0
41618,0
57946,0
71071,0
51196,0
62409,0
71415,0
49102,0
140,0
40296,0
63194,0
68461,0
10023,0
36135,0
65377,0
5083,0
17409,0
18831,0
53440,0
61861,0
69738,0
8303,0
19909,1
21184,0
61716,0
22231,0
43576,0
9231,0
2882,0
49178,0
38829,0
51156,0
8811,0
5321,0
62105,0
43454,0
64146,0
15755,0
16170,0
48491,0
45561,0
35084,0
75842,0
59469,0
69596,0
40589,0
26151,0
56564,0
52626,0
10751,0
39602,0
11162,0
4965,0
72379,0
8126,0
8958,0
29415,0
18582,0
35601,0
11653,0
54126,0
41909,0
40053,0
60616,0
40286,0
71290,0
32957,0
36564,0
48103,0
30323,0
5005,0
34725,0
12473,0
65862,0
23215,0
3255,0
14186,0
34382,0
18036,0
51817,0
30534,0
66668,0
24065,0
19367,0
54522,0
14443,0
42236,0
45886,0
61444,0
12805,0
16199,0
54528,0
35354,0
3497,0
71212,0
13499,0
70862,0
5202,0
48142,0
74956,0
19341,0
33242,0
64248,0
70236,0
60597,0
61013,0
36195,0
11973,0
73180,0
31990,0
49847,0
23315,0
66107,0
73732,0
36777,0
59914,0
22686,0
57493,0
23456,0
57605,0
19620,0
20001,0
74016,0
3716,0
68529,0
44056,0
65774,0
7019,0
3796,0
9186,0
65877,0
62116,0
30353,0
48618,0
5781,0
606,0
26081,0
48137,0
56472,0
58456,0
5358,0
51254,0
70965,0
28729,0
30499,0
70492,0
15783,0
49175,0
59219,0
21797,0
42901,0
22223,0
45376,0
47229,0
74145,0
61942,0
8367,0
48066,0
25464,0
33557,0
49339,0
73928,0
71005,0
35711,0
24025,0
33740,0
54337,0
25391,0
454,0
61354,0
24449,0
35387,0
16184,0
27450,0
70383,0
5427,0
45714,0
31477,0
42213,0
1084,0
69141,0
23595,0
37395,0
61051,0
17268,0
23709,0
73722,0
22137,0
58104,0
54669,0
6681,0
46286,0
41126,0
65253,0
67287,0
40154,0
58716,0
26350,0
33655,0
26605,0
67913,0
56186,0
62425,0
63458,0
12129,0
12737,0
60549,0
56080,0
3440,0
37195,0
49899,0
53988,0
23996,0
7360,0
34174,0
21219,0
56107,0
65688,0
53465,0
34262,0
52986,0
39180,0
13063,0
53662,0
73169,0
21092,0
28193,0
63376,0
1903,0
21165,0
12108,0
48246,0
17625,0
74303,1
36126,0
62822,0
14482,0
46964,0
3677,0
27959,0
14750,0
23772,0
51651,0
3033,0
60564,0
56571,0
72792,0
40658,0
73209,0
49958,0
11336,0
41497,0
64451,0
70795,0
40605,0
45175,0
38290,0
51259,0
28095,0
64089,0
13357,0
70044,0
5635,0
15039,0
51389,0
25616,0
69220,0
36306,1
31322,0
34483,0
50040,0
45861,0
71299,0
32026,0
46945,0
48328,0
25705,0
20417,0
73834,0
44549,0
43107,0
20440,0
8763,0
74216,0
69128,0
74035,0
21367,0
1058,0
1963,0
39545,0
2288,0
52697,0
11652,0
50884,0
38195,0
38294,0
13820,0
63843,0
44359,0
45027,0
5746,0
33066,0
10695,0
57059,0
68845,0
66877,0
36901,0
42596,0
25187,0
18001,0
69784,0
66180,0
31767,0
59839,0
59456,0
57210,0
67678,0
19651,0
35550,0
43601,0
20655,0
62901,0
21241,0
23514,0
48968,0
3345,0
11836,0
43413,0
51078,0
65869,0
56768,0
32545,0
19211,0
39415,0
51629,0
25856,0
11315,0
22500,0
44713,0
61838,0
14828,0
10239,0
64931,0
54490,0
23062,0
58756,0
30019,0
22250,0
36455,0
32917,0
70677,0
21007,0
5617,1
46170,0
36914,0
10847,0
24990,0
54230,0
16747,0
16348,0
48817,0
16762,0
9193,0
48207,0
72798,0
57169,0
30354,0
45172,0
58668,0
58767,0
56372,0
62299,0
44489,0
68325,0
50321,0
7055,0
24000,0
19336,0
43051,0
47964,0
29718,0
51362,0
64786,0
20141,0
1846,0
42103,0
21075,0
54333,0
42355,0
44975,0
50130,0
44308,0
69230,0
53930,0
23195,1
4789,0
38380,0
66844,0
4936,0
2338,0
57624,0
3836,0
56425,0
72402,0
49233,0
58100,0
50203,0
23375,0
31232,0
39858,0
2993,0
19148,0
57533,0
64310,0
17568,0
43341,0
42141,0
60516,0
40410,0
48544,0
38895,0
31055,0
23890,0
31947,0
20206,0
23271,0
34898,0
38136,0
51256,0
74418,0
13881,0
63062,0
72139,0
41606,0
17599,0
8644,0
38555,0
43589,0
52167,0
68744,0
55010,0
5319,0
29775,0
32681,0
70966,0
72167,0
66689,0
6141,0
48182,0
1851,0
69461,0
15878,0
22138,0
44694,0
42257,0
20328,0
66157,0
6729,0
56697,0
12818,0
4174,0
57255,0
3845,0
37648,0
72461,0
68105,0
58518,1
25963,0
45393,0
35009,0
7142,0
30661,0
40578,0
17393,0
47056,0
16242,0
54170,0
28762,0
15503,0
46607,0
19575,0
7311,0
37893,0
67557,0
4729,0
34641,0
72528,0
4915,0
18798,0
31687,0
19627,0
22919,0
8694,0
36817,0
55372,0
16049,0
56761,0
63164,0
46706,0
45202,0
29275,0
15962,0
18350,0
31655,0
62226,0
62364,0
1375,0
7758,0
44211,0
41117,0
52330,0
72855,0
31443,0
14600,0
27621,0
16806,0
1633,0
56635,0
15550,0
50599,0
54850,0
1363,0
28622,0
74601,0
44705,0
16153,0
9294,0
68153,0
29317,0
20324,0
7129,0
27692,0
15615,0
15221,0
27217,0
24854,0
21850,0
43466,0
21740,0
59971,0
14553,0
36373,0
5118,0
60355,0
31589,0
60193,0
12787,0
24019,0
68385,0
15696,0
54776,0
2003,0
36887,0
76097,0
47542,0
68698,0
65912,0
27859,0
59630,0
21383,0
1268,0
50944,0
17852,0
44084,0
35854,0
46226,0
12732,0
15158,0
3044,0
74358,0
41364,0
50670,0
22487,0
69568,0
33176,0
5919,0
67227,0
22181,0
73640,0
15361,0
12053,0
28585,0
59210,0
49363,0
13825,0
50068,0
9720,0
13911,0
11703,0
56229,0
34349,0
9019,0
61032,0
35643,0
31851,0
45624,0
74430,0
54786,0
19133,0
62827,0
10410,0
69700,0
7301,0
6416,0
20574,0
61263,0
41086,0
32937,0
7904,0
61081,0
39860,0
6760,0
39464,0
73267,0
45246,0
16912,0
29667,0
30081,0
19924,0
65818,0
33519,0
45122,0
32388,0
36278,0
44137,0
12010,0
60712,0
76024,0
53507,1
65732,0
50213,0
14935,0
72416,0
46633,0
6983,0
63263,0
17130,0
19556,0
4732,0
35468,0
4665,0
19693,0
73966,0
16968,0
66635,0
70053,0
33422,0
37598,0
58617,0
17112,0
3435,0
762,0
39737,0
11255,0
57487,0
22637,0
40745,0
24458,0
75062,1
56974,0
64637,0
6043,0
21078,0
47335,0
18956,0
5782,0
25940,0
48190,0
76361,0
15434,0
22818,0
16172,0
74143,0
68497,0
17606,0
1041,0
50008,0
37906,0
64047,0
65449,0
40225,0
21019,0
47558,0
19971,0
16658,0
27668,0
22171,0
32850,0
57813,0
5654,0
22557,0
36295,0
73660,0
72037,0
25896,0
21014,0
74917,0
56597,0
44738,0
29814,0
40258,0
54541,0
22369,0
62657,0
49672,0
69300,0
48880,0
22383,0
69038,0
57368,0
19779,0
66704,0
68384,0
21455,0
26239,0
56824,0
29912,0
9774,0
18599,0
65689,0
40077,0
44130,0
9510,0
56669,0
73674,0
44065,0
40675,0
11537,0
19796,0
60668,0
24705,0
75515,0
39640,0
43838,0
5581,0
34902,0
46363,0
46478,0
73763,0
76449,0
71169,0
61103,0
35697,0
51825,0
48311,0
2117,0
31994,0
28378,0
16798,0
70140,0
22572,0
65324,0
41753,0
195,1
3829,0
4910,0
58573,0
30688,0
64156,0
13509,0
23528,0
32628,0
66802,0
34273,0
57694,0
61382,0
71849,0
39697,0
21138,0
39744,0
57361,0
34783,0
18447,0
58959,0
60725,0
63060,0
64577,0
21712,0
66851,0
33826,0
35385,0
17400,0
46851,0
35730,0
36279,0
75024,0
51870,0
58598,0
50039,0
24797,0
49438,0
17902,0
32418,0
8197,0
73313,0
4742,0
52439,0
11283,0
62863,0
29664,0
68404,0
61202,0
2978,0
58542,1
14723,0
3145,0
20191,0
14298,0
69773,0
54393,0
5547,0
25942,0
43648,0
53476,0
92,0
16451,0
47060,0
64998,0
51255,0
7074,0
60450,0
56469,0
29073,0
55018,0
67016,0
30025,0
70424,0
15563,0
18589,0
19248,0
32314,0
59388,0
17688,0
5612,0
14226,0
72958,0
34935,1
52320,0
60470,0
11014,0
73403,0
56047,0
14958,0
53000,0
22778,0
40108,0
63791,0
16917,0
14808,0
9804,0
34615,0
65317,0
24040,0
14785,0
18243,0
55044,0
34220,0
34919,0
42493,0
11295,0
40716,0
70419,0
28068,0
27805,0
27748,0
34917,0
58249,0
70482,1
47231,0
33609,0
5453,1
57010,0
66226,0
7573,0
58770,0
72793,0
17963,0
68426,0
48131,0
2137,0
881,0
12786,0
66235,0
1539,0
7209,0
60276,0
13213,0
61685,0
22923,0
34428,0
12630,0
66570,0
42549,0
60990,0
67777,0
39365,0
3776,0
62499,0
3436,0
42976,0
45051,0
9273,0
31751,0
19792,0
43733,0
2859,0
10238,0
42873,0
8208,0
10432,0
18678,0
38015,0
68762,0
32315,0
63234,0
1635,0
76002,0
51784,0
73305,0
20828,0
17850,0
15122,0
6287,0
9529,0
14135,0
4877,0
16823,0
19591,0
65807,0
46142,0
46132,0
61483,0
9183,0
57277,0
4971,0
45611,0
67403,0
10893,0
772,0
30401,0
56014,0
6901,0
75029,0
75631,0
33110,0
19386,0
6599,0
29754,0
18424,0
45665,0
19606,0
49202,0
18164,0
13798,0
49898,0
2225,0
45181,0
63805,0
32180,0
10548,0
75330,0
64357,0
46565,0
10499,0
17060,0
61975,0
12177,0
70441,0
35701,0
31833,0
40322,0
33384,0
20054,0
62236,0
56214,0
2461,0
37525,0
57814,0
49307,0
74521,0
10050,0
46031,0
23333,0
33543,0
25884,0
73858,0
10103,0
45902,0
20019,0
22520,0
52329,0
12451,0
59197,0
35411,0
53179,0
64022,0
16545,0
67098,0
10078,0
1210,0
72352,0
18290,0
20718,0
53752,0
10259,0
2103,0
70059,0
48012,0
6749,0
40353,0
65555,0
42960,0
8669,0
27927,0
19210,0
23161,0
72664,0
14463,0
33573,0
44224,0
24320,0
7814,0
63450,0
31986,0
27910,0
66528,0
47985,0
53847,0
50318,0
65224,0
26764,0
8839,0
39214,0
63444,0
34723,0
55291,0
29154,1
30640,0
47289,0
66045,0
58345,0
9952,0
28381,0
4311,0
1382,0
42470,0
60267,0
47802,0
8340,0
24215,0
34712,0
74826,0
26657,0
24127,0
20478,0
43331,0
11306,0
28480,0
24928,0
62333,0
42379,0
4571,1
34566,0
29655,0
38678,0
14576,0
3871,0
17228,0
52638,0
41371,0
19879,0
25746,0
34856,0
25677,0
57202,0
51627,0
21355,0
35390,0
9012,0
31985,0
57496,0
31739,0
35045,0
10030,0
3726,0
56347,0
73395,0
17693,0
46516,0
20592,0
46147,0
26356,0
70426,0
65288,0
25177,0
12483,0
14369,0
18902,0
21458,0
3643,0
10593,0
73010,0
62275,0
15950,0
60624,0
14487,0
75482,0
33095,0
389,0
68971,0
74673,0
7840,0
34549,0
47226,0
10749,0
19100,0
52200,0
56290,0
6061,0
43068,0
61145,0
6569,0
25302,0
65720,0
74551,0
71855,0
47720,1
25604,0
75292,0
19417,0
23277,0
67717,0
927,0
12627,0
12248,0
38924,0
21878,0
51099,0
11060,0
56885,0
44882,0
49301,0
31619,0
68707,0
32440,0
42152,0
72713,0
72745,0
38150,0
60124,0
10607,0
69883,0
16997,0
39649,0
1052,0
39723,0
32078,0
69934,0
61744,0
55936,0
53044,0
9844,0
50442,0
51152,0
59261,0
8801,0
69960,0
44261,0
24407,0
12560,0
10681,0
48603,0
27950,0
3302,0
18005,0
58451,0
2305,0
40307,0
8716,0
48656,0
38127,0
49204,0
51104,0
40721,0
49453,0
52616,0
39615,0
39597,0
54046,0
20253,0
12601,0
21768,0
74560,0
14590,0
15877,0
23304,0
2897,0
1330,0
3652,0
7028,0
2063,0
17849,0
3954,0
19220,0
46434,0
39713,0
29843,0
47492,0
72516,0
59841,0
2386,0
31198,0
54290,0
47939,0
59290,1
48208,0
45598,0
30061,0
51761,0
50368,0
13446,0
9437,0
15976,0
74906,0
742,0
645,0
16122,0
54010,0
52432,0
6392,0
65766,0
25729,0
31948,0
72495,0
25817,0
68235,0
45899,0
60109,0
49288,0
18618,0
16725,0
51066,0
66007,0
20567,0
12354,0
16954,0
10203,0
66301,0
6018,0
19890,0
37650,0
54899,0
30900,0
30977,0
73063,0
34426,0
25721,0
71649,0
65043,0
75072,0
55376,0
14356,0
33414,0
21527,0
68941,0
39746,0
29294,0
37165,0
44251,0
29466,0
11439,0
10221,0
50281,0
72320,0
53299,0
3517,0
50568,0
59938,0
58845,0
16171,0
16212,0
39854,0
23833,0
5455,0
43569,0
29913,0
52658,0
72871,0
45114,0
49158,0
55119,0
28703,0
15204,0
42500,0
4819,0
53001,0
47030,0
4460,0
20067,0
48325,0
30932,0
57114,0
20387,0
67971,0
41408,0
60548,0
53938,0
57551,0
62438,1
18742,0
28717,0
58071,0
35583,0
35603,0
40792,0
6730,0
53462,0
39855,0
57816,0
38784,0
22204,0
23957,0
20924,0
75308,0
58942,0
50023,0
71391,0
48718,0
29926,0
36493,0
60334,0
514,0
61799,0
45888,0
35509,0
2699,0
26703,0
32283,0
21626,0
4672,0
34645,0
53216,0
9418,0
8213,0
36518,0
33258,0
24419,0
53555,0
67081,0
69507,0
72356,0
6072,0
50383,0
38266,0
3807,0
50753,0
37294,0
176,0
40902,0
55325,0
28957,0
11990,0
5936,0
26882,0
13645,0
44351,0
36572,0
55737,0
20198,0
74397,0
73994,0
33112,0
39059,0
73210,0
62517,0
17097,0
43167,0
4911,0
46732,0
56936,0
17264,0
44270,0
59237,0
40848,0
3209,0
8440,0
10759,0
29922,0
726,0
27310,0
51546,0
5079,0
6880,0
30244,0
75795,0
31586,0
42392,0
9436,0
64696,0
40535,0
22977,0
59744,0
65486,0
15700,0
37707,0
58869,0
54410,0
26304,0
14453,0
5732,0
63836,0
22921,0
28358,0
25763,0
52910,0
524,0
53560,0
54612,0
4431,0
61826,0
7023,0
74525,0
14889,0
50839,0
74212,0
28557,0
63980,0
36718,0
7538,0
20160,0
47586,0
1215,0
72735,0
46862,0
11126,0
44869,0
73832,0
34832,0
75894,0
48930,0
75852,0
47594,0
70702,0
15190,0
61609,0
13875,0
74008,1
626,0
59545,0
18787,0
72690,0
39940,0
21094,0
65335,0
1032,0
43056,1
62315,0
56112,0
11659,0
76382,0
63151,0
18017,0
31626,0
43493,0
46365,0
8689,0
51264,0
9515,0
44072,0
52657,0
60942,0
49146,0
46524,0
42228,0
4233,0
46379,0
20276,0
74160,0
48691,0
73771,0
65974,0
31595,0
11833,0
1273,0
50418,0
30874,0
8039,0
33347,0
4636,0
35330,0
41136,0
5186,0
68817,0
41388,0
62926,0
4092,0
29135,0
43369,0
51790,0
35517,0
4635,0
11095,0
34594,0
31336,0
35560,0
57676,0
11078,0
7614,0
53098,1
27700,0
62200,0
63230,0
5833,0
46636,0
66605,0
46261,0
69979,0
13670,0
59200,0
38022,0
71660,0
75695,0
69945,0
19475,0
18732,0
45522,0
14620,0
65921,0
27095,0
64736,0
14729,0
45672,0
61992,0
58092,0
39822,0
65852,0
35955,0
75511,0
52978,0
53331,0
36669,0
5745,0
41666,0
9956,0
46628,0
54857,0
5433,0
71597,1
26713,0
62078,0
75605,0
61564,0
23103,0
36966,0
3899,0
73644,0
26500,0
27592,0
62239,0
42050,0
17076,0
31120,0
53047,0
59801,0
57531,0
51278,0
47292,0
37144,0
16718,0
59100,1
75479,0
49437,0
9004,0
15927,0
40814,0
10667,0
62563,0
9724,0
37795,0
67517,0
20728,0
62172,0
50879,0
13869,0
66566,0
22498,0
4338,0
3201,0
64293,0
33037,0
683,0
4964,0
64580,0
6209,0
34472,0
18174,0
24880,0
55096,0
60615,0
58661,0
10407,0
33368,0
35376,0
39867,0
21508,0
39791,1
13268,0
72003,0
49424,0
23974,0
36509,0
11,0
74553,0
14117,0
5032,0
55013,0
9559,0
72384,0
5742,0
58650,0
29194,0
75950,0
33371,0
39699,0
44762,0
36797,0
8672,0
34137,0
52921,0
35181,0
63348,0
13028,0
38553,0
45478,0
73029,0
53233,0
76187,0
15515,0
70590,0
11720,0
11805,0
5322,0
54766,0
40788,0
55937,0
69814,0
46191,0
18598,0
425,0
58227,0
62693,0
14112,0
17306,0
42718,0
22147,0
60107,0
73113,0
19482,0
9577,0
7502,0
29439,0
75248,0
44369,0
49697,0
29719,0
21272,0
51074,0
15186,0
15430,0
16418,0
16476,0
35763,0
13294,0
56840,0
30394,0
23058,0
66009,0
43925,0
52369,0
14508,0
40257,0
62746,0
4788,0
25556,0
70381,0
61349,0
68557,0
42778,0
44129,0
42707,0
58441,0
75381,0
39353,0
50149,0
6369,0
6471,0
19429,0
17634,0
76425,0
16012,0
34925,0
8383,0
23386,0
37767,0
66086,0
67597,0
68598,0
48932,0
54214,0
22410,0
8550,0
4209,0
25984,0
34362,0
49878,0
75168,0
4185,0
34293,0
57575,0
28216,0
24461,0
35255,0
60704,0
72273,0
14725,0
50721,0
25004,0
49670,0
36021,0
26220,0
56990,0
45933,0
72658,0
10983,0
32840,0
779,0
14952,0
59189,0
63328,0
21946,0
70046,0
36543,0
42754,0
54705,0
20425,0
32692,0
50560,0
28625,0
75777,0
60232,0
65203,0
46388,0
76070,0
5859,0
74768,0
76059,0
67923,0
4674,0
2841,0
9387,0
61289,0
74543,0
71851,0
33894,0
11408,0
67339,0
57998,0
10195,0
4397,0
59044,0
71343,0
48619,0
4669,0
47870,0
15736,0
53348,0
54706,0
22374,0
48913,0
33867,0
39264,0
66065,0
21312,0
42531,0
38292,0
73375,0
9587,0
70172,0
36670,1
29266,0
45782,0
22061,0
74062,0
63422,0
24049,0
825,0
69442,0
44445,0
2239,0
29955,0
45572,0
54595,0
73757,0
25841,0
58226,0
70868,0
61047,0
59141,0
55852,1
27903,0
18722,0
70977,0
56413,0
16870,0
45880,0
35135,0
23258,0
34547,0
10270,0
3857,0
65864,0
61661,0
41409,0
53813,0
59003,0
16229,0
60890,0
58065,0
36192,0
53906,0
41027,0
33545,0
24769,0
43841,0
30399,0
4987,0
50816,0
44099,0
928,0
22076,0
14876,0
72247,0
31604,0
73222,0
58931,0
30796,0
13089,0
14357,0
70261,0
74674,0
41967,0
60851,0
15723,0
42789,0
15601,0
50555,0
26311,0
19026,0
13562,0
45311,0
36941,0
68098,0
55789,0
21213,0
69735,0
43135,0
51214,0
2108,0
18228,0
75937,0
14008,0
7873,0
42225,0
18522,0
65958,0
66342,0
14364,0
28584,0
35345,0
14386,0
32003,0
8503,0
61764,0
69842,0
59183,0
50809,0
16455,0
20205,0
42423,0
72622,0
14138,0
41759,0
18691,0
62094,0
66969,0
19197,0
28126,0
45211,0
1666,0
74535,0
61703,0
18179,0
75562,0
20076,0
36073,0
49980,0
26063,0
40855,0
62199,0
27723,0
38162,0
52766,0
60741,0
64597,0
49349,0
57607,0
64450,0
63495,0
26643,0
27032,0
62631,0
46246,0
55495,0
35767,0
37365,0
27918,0
70745,0
70371,0
28253,0
21531,0
61481,0
26390,0
47600,0
51860,0
18291,0
17572,0
13969,0
44490,0
21306,0
22969,0
56709,1
60501,1
31100,0
65050,0
5035,0
23614,0
46080,0
43,0
42769,0
71945,0
73474,0
48021,0
15041,0
51200,0
26972,0
44551,0
31146,0
17827,0
33516,0
39242,0
16738,0
31735,0
37028,0
10951,0
38917,0
18240,0
36047,0
62774,0
39159,0
28876,0
36847,0
38158,0
8016,0
7799,0
4543,0
39827,0
28443,0
28515,0
42680,0
75075,0
4093,0
14939,0
62678,0
55813,0
59259,0
9758,0
37307,0
51815,0
34630,0
11181,0
53981,0
43328,0
8945,0
48669,0
61692,0
29420,0
54579,0
29795,0
4885,0
35119,0
45142,0
70471,0
72424,0
39169,0
49726,0
10141,0
26099,0
42174,0
21326,0
30921,0
55039,0
67303,0
35689,0
31200,0
58555,0
17907,0
43023,0
32435,0
47379,0
19603,0
68867,0
66087,0
29423,0
53828,0
11387,0
50096,0
24526,0
31427,0
8344,0
46943,0
54762,0
24830,1
6284,0
36810,0
49502,0
45731,0
69381,0
31274,0
33168,0
70823,0
75544,0
58093,0
60629,0
41923,0
15028,0
49659,0
25741,0
38514,0
64572,0
69923,0
11938,0
29688,0
25412,0
33546,0
62379,0
27298,0
18370,0
45963,0
30593,0
21782,0
43810,0
2184,0
12490,0
63093,0
13999,0
64784,0
19127,0
47144,0
9662,0
1981,0
52398,0
34869,0
16070,0
65623,0
22753,0
61843,0
57328,0
23804,0
23720,0
9677,0
74733,0
71940,0
56887,0
72389,0
7918,0
2951,0
15454,0
4361,0
47163,0
29848,0
55847,0
10175,0
6763,0
11661,0
49470,0
44659,0
71108,0
45732,0
58336,0
9417,0
73959,0
40917,0
64641,0
72132,0
11799,0
20944,0
37100,0
70262,0
18608,0
1714,0
18197,0
44523,0
44321,0
43423,0
68532,0
68474,0
65962,0
37761,0
62091,0
25767,0
41648,0
20927,0
54759,0
64574,0
15106,0
57888,0
18564,0
14435,0
26482,0
26413,0
8499,0
7424,0
34905,0
28659,0
24868,0
46598,0
39285,0
48108,0
7876,0
351,0
18,0
54620,0
44798,0
6782,0
4328,0
21795,0
27912,0
73117,0
15368,0
60672,0
13077,0
185,0
46228,0
15887,0
42308,0
38163,0
34304,0
18097,0
35752,0
28527,0
70231,0
66215,0
17960,0
65073,0
60456,0
5625,0
60642,0
12459,0
72908,0
32469,0
64217,0
8065,0
27330,0
11870,0
3940,0
144,0
54836,0
62638,0
63171,0
24036,0
14942,0
73560,0
33565,0
24538,0
62103,0
33783,0
73208,0
71218,0
31164,0
30677,0
36027,0
45680,0
58171,0
47626,0
7862,0
40894,0
75929,0
30760,0
30204,0
51470,0
1086,0
56453,0
2876,0
25751,0
52258,0
75444,0
38463,0
31647,0
24783,0
68430,0
26192,0
17665,0
61922,0
3526,0
37418,0
45417,0
7534,0
4190,0
19342,0
62747,0
37203,0
39103,0
59032,0
50377,0
27644,0
68799,0
17957,0
29793,0
19707,0
33164,0
21942,0
65758,0
69358,0
20649,0
43620,0
24151,0
6294,0
74205,0
5246,0
58718,0
41238,0
17304,0
57805,0
29641,0
44229,0
45010,0
31646,0
49588,0
42068,0
19286,0
17534,0
20215,0
12740,0
44901,0
70844,0
44564,0
26275,0
40285,0
61837,0
31551,0
36227,0
42093,0
55511,0
42686,0
32934,0
39293,0
44252,0
7385,0
73098,0
34211,0
28685,0
69366,0
14303,0
65932,0
11684,0
31553,0
66230,1
12946,0
15935,0
67930,0
41855,0
59177,0
34444,0
71012,0
20683,0
25914,0
17382,0
43526,0
35969,0
52462,0
50855,0
64753,0
55760,0
64918,0
50662,0
13273,1
72677,0
55700,0
3893,0
11861,0
32064,0
55290,0
72019,0
37999,0
22704,0
55816,0
27729,0
43171,0
29417,0
50493,0
17629,0
2351,0
8916,0
8473,0
56103,0
68316,0
53421,0
5560,0
63794,0
32098,0
51122,0
20904,0
10689,0
63137,0
24635,0
8193,0
6509,0
31514,0
31084,0
5758,0
71105,0
49970,0
27791,0
64536,0
27670,0
39344,0
67712,0
9972,0
43117,0
42419,0
20670,0
52243,1
4546,0
72405,0
4264,0
56057,0
3608,1
3279,0
12344,0
19699,0
20098,0
63851,0
69977,0
453,0
25346,0
13157,0
64183,0
36959,0
30761,0
50059,0
59329,0
68686,0
33248,0
46206,0
1884,0
64244,0
64263,0
36015,0
42401,0
70919,0
54568,0
48232,0
30926,0
2852,0
23950,0
74735,0
73286,0
17157,0
66799,0
17210,0
23002,0
67371,0
1555,0
3654,0
65755,0
34021,0
75271,0
51508,0
73121,0
69303,0
34217,0
2546,0
18748,0
69932,0
23418,0
49033,0
55263,0
69401,0
34714,0
69749,0
31439,0
68138,0
71104,0
73356,0
42223,0
37663,0
64305,0
47826,0
27641,0
48999,0
26110,0
25707,0
17207,0
32680,0
26534,0
62825,0
28938,0
20350,0
14141,0
53038,0
61339,0
64835,0
54148,0
70064,0
11311,0
32301,0
60941,0
10198,0
35683,0
74970,0
21376,0
42305,0
18974,0
48676,0
46482,0
48026,0
46232,0
62245,0
50970,0
6932,0
53695,0
20048,0
40796,0
61456,0
75920,0
45785,0
64547,0
52541,0
35837,0
29183,0
17090,0
58178,0
73686,0
33727,0
40095,0
59724,0
73055,0
50889,0
12456,0
32136,0
3712,0
32181,0
19024,0
21772,0
40299,0
74329,1
43063,0
3226,1
51260,0
50309,0
1278,0
22845,0
45629,0
16983,0
64661,0
35547,0
22670,0
33660,0
75849,0
69648,0
49289,0
15666,0
63357,0
71696,0
46361,0
19134,0
47668,0
7356,0
18887,0
26958,0
37236,0
28565,0
69017,0
37110,0
68487,0
60925,0
18405,0
37820,0
66425,0
24949,0
67655,0
57517,0
68685,0
18041,0
46172,0
68624,0
65571,0
4418,0
49130,0
3419,0
10512,0
6720,0
65361,0
7144,0
27942,0
6473,0
22715,0
45371,0
24900,0
36429,0
24507,0
54817,0
42751,0
27825,0
50871,0
73299,0
58,0
74619,0
29075,0
45619,0
21610,0
3806,0
5995,0
70244,0
72698,0
34926,0
33869,0
19877,0
39909,0
29687,0
1889,0
28450,0
38597,0
65511,0
39295,0
5766,0
27568,0
2138,0
34411,0
29726,0
52699,0
