userId,movieId,rating
130,349,2.0
217,1320,2.0
64,370,2.0
19,1342,2.0
57,1379,2.0
489,4085,2.0
448,139717,2.0
478,1917,2.0
583,99117,2.0
325,2628,2.0
599,27478,2.0
590,1359,2.0
33,322,2.0
298,6059,2.0
270,788,2.0
428,1779,2.0
334,3006,2.0
610,96861,2.0
222,3409,2.5
62,8371,2.5
274,60979,2.5
232,3745,2.5
51,3624,2.5
226,2253,2.5
610,78469,2.5
438,5400,2.5
261,4085,2.5
599,38886,2.5
580,8970,2.5
91,2463,2.5
390,39183,2.5
504,5992,2.5
233,72998,2.5
104,743,2.5
182,3869,2.5
298,5481,2.5
599,8380,2.5
599,55282,2.5
21,88405,2.5
219,172,2.5
414,60072,2.5
311,5944,2.5
219,3617,2.5
318,78105,2.5
249,91690,2.5
28,8977,2.5
232,33672,2.5
599,26542,2.5
50,2420,2.5
140,49910,2.5
370,1136,2.5
365,50872,2.5
212,103372,2.5
89,4890,2.5
599,782,2.5
600,26133,2.5
280,2683,2.5
307,6702,2.5
599,27441,2.5
271,43936,2.5
316,661,2.5
599,53322,2.5
68,786,2.5
387,952,2.5
47,3255,2.5
287,1206,2.5
274,6754,2.5
509,1713,2.5
182,4865,2.5
593,1073,2.5
10,41285,2.5
483,2985,2.5
599,106072,2.5
599,1840,2.5
41,4979,2.5
232,45208,2.5
509,8361,2.5
600,2318,2.5
477,435,2.5
606,1,2.5
132,5464,2.5
605,27706,2.5
68,4223,2.5
448,80241,2.5
480,33646,2.5
596,2642,2.5
599,89904,2.5
182,5312,2.5
182,529,2.5
599,132084,2.5
369,1101,2.5
570,1391,2.5
307,589,2.5
232,4232,2.5
68,5103,2.5
221,1101,2.5
28,1042,2.5
509,44972,2.5
68,253,2.5
131,110,2.5
182,3863,2.5
514,6299,2.5
68,7154,2.5
599,34150,2.5
483,52973,2.5
50,49272,2.5
600,4734,2.5
599,3521,2.5
608,4623,2.5
139,59784,2.5
307,7346,2.5
253,916,2.5
599,8981,2.5
50,6239,2.5
352,122904,2.5
606,47538,2.5
599,1347,2.5
448,82499,2.5
249,143365,2.5
480,45726,2.5
307,708,2.5
307,1476,2.5
200,6541,2.5
474,2088,2.5
125,4864,2.5
298,3301,2.5
219,5872,2.5
599,5617,2.5
462,3426,2.5
50,128695,2.5
352,102123,2.5
480,33679,2.5
480,33437,2.5
483,3409,2.5
503,7361,2.5
489,58162,2.5
590,4823,2.5
495,1499,2.5
131,2028,2.5
298,89492,2.5
298,8636,2.5
318,189381,2.5
534,46530,2.5
605,60937,2.5
18,3994,2.5
606,44613,2.5
599,3271,2.5
68,1029,2.5
89,1269,2.5
567,308,2.5
20,3615,2.5
599,3764,2.5
288,6959,2.5
590,1485,2.5
425,741,2.5
514,7477,2.5
140,6709,2.5
139,89745,2.5
249,73431,2.5
424,4247,2.5
249,8947,2.5
490,6373,2.5
606,1483,2.5
489,736,2.5
599,7840,2.5
514,26198,2.5
182,1210,2.5
610,4388,2.5
599,440,2.5
177,2054,2.5
307,203,2.5
219,6287,2.5
111,44840,2.5
599,4175,2.5
274,68319,2.5
387,2134,2.5
274,34048,2.5
525,4018,2.5
480,34437,2.5
600,3259,2.5
68,432,2.5
580,3809,2.5
425,434,2.5
489,1047,2.5
104,4941,2.5
517,53125,2.5
21,3578,2.5
599,2322,2.5
599,87232,2.5
76,4878,2.5
600,2279,2.5
274,1975,2.5
222,1997,2.5
50,140928,2.5
15,120466,2.5
434,2699,2.5
298,72405,2.5
68,2140,2.5
514,4396,2.5
599,6593,2.5
599,4720,2.5
274,1377,2.5
68,45726,2.5
305,74868,2.5
474,3270,2.5
111,111659,2.5
497,6539,2.5
590,4701,2.5
509,64969,2.5
307,3916,2.5
274,61705,2.5
590,53953,2.5
480,3988,2.5
434,3753,2.5
608,1015,2.5
474,8695,2.5
599,45221,2.5
414,56587,2.5
318,5882,2.5
147,2395,2.5
474,5316,2.5
608,3471,2.5
51,5254,2.5
600,1,2.5
448,82378,2.5
427,6238,2.5
606,7255,2.5
599,6059,2.5
414,8870,2.5
480,4340,2.5
328,4016,2.5
232,5171,2.5
63,77561,2.5
232,4446,2.5
599,8809,2.5
606,1994,2.5
599,11,2.5
600,631,2.5
599,1792,2.5
323,1198,2.5
199,1513,2.5
489,2124,2.5
599,4898,2.5
66,6022,2.5
525,558,2.5
285,1285,2.5
474,1256,2.5
68,466,2.5
89,4388,2.5
414,5941,2.5
365,88163,2.5
50,104913,2.5
599,104,2.5
111,4069,2.5
111,34520,2.5
610,103596,2.5
274,362,2.5
111,169912,2.5
232,27904,2.5
495,102123,2.5
212,103384,2.5
448,113453,2.5
82,1377,2.5
599,5026,2.5
606,5666,2.5
307,65,2.5
219,6863,2.5
599,33437,2.5
483,112316,2.5
330,3698,2.5
177,2706,2.5
509,2193,2.5
274,8949,2.5
610,4025,2.5
590,6957,2.5
474,3844,2.5
28,3256,2.5
68,173,2.5
177,78637,2.5
608,6857,2.5
520,2701,2.5
599,3255,2.5
264,1997,2.5
139,5464,2.5
414,2320,2.5
381,19,2.5
298,1439,2.5
560,8533,2.5
563,47518,2.5
480,1485,2.5
599,8905,2.5
50,55247,2.5
590,45447,2.5
434,8360,2.5
590,419,2.5
28,27450,2.5
21,74789,2.5
351,4069,2.5
365,91529,2.5
356,37729,2.5
480,2539,2.5
425,2081,2.5
219,4369,2.5
89,88812,2.5
141,785,2.5
599,52973,2.5
89,67087,2.5
580,2194,2.5
318,1610,2.5
199,69122,2.5
298,3751,2.5
177,30793,2.5
219,595,2.5
307,2325,2.5
489,2355,2.5
210,2105,2.5
414,3270,2.5
414,44022,2.5
590,3070,2.5
305,31685,2.5
567,95105,2.5
298,5608,2.5
599,1268,2.5
28,3683,2.5
111,37729,2.5
232,5572,2.5
63,7438,2.5
448,134021,2.5
610,4308,2.5
387,4850,2.5
91,251,2.5
517,344,2.5
343,5219,2.5
599,5630,2.5
307,30793,2.5
525,111659,2.5
381,1240,2.5
480,4727,2.5
474,2443,2.5
489,34162,2.5
608,788,2.5
480,5810,2.5
599,31114,2.5
608,4642,2.5
590,2717,2.5
380,5134,2.5
599,6932,2.5
599,32291,2.5
316,3882,2.5
580,7579,2.5
567,1197,2.5
68,27473,2.5
365,5816,2.5
62,3977,2.5
280,5025,2.5
91,3481,2.5
301,377,2.5
414,6810,2.5
200,7163,2.5
307,2321,2.5
599,1081,2.5
599,3863,2.5
480,38886,2.5
306,158528,2.5
125,76293,2.5
288,53125,2.5
448,5957,2.5
490,6365,2.5
182,1396,2.5
361,5989,2.5
600,1246,2.5
599,2796,2.5
599,344,2.5
307,49396,2.5
561,2373,2.5
50,1580,2.5
560,45950,2.5
307,529,2.5
298,4963,2.5
232,4368,2.5
219,43936,2.5
570,1573,2.5
219,153,2.5
534,46578,2.5
390,2858,2.5
510,303,2.5
274,7449,2.5
222,2,2.5
116,1393,2.5
73,4306,2.5
489,8969,2.5
288,42015,2.5
298,231,2.5
488,552,2.5
230,2987,2.5
177,45732,2.5
226,6287,2.5
68,31049,2.5
131,1196,2.5
534,91500,2.5
599,8042,2.5
182,3861,2.5
21,106920,2.5
599,6185,2.5
50,837,2.5
599,93502,2.5
608,377,2.5
448,1101,2.5
599,6305,2.5
599,1339,2.5
298,74458,2.5
610,3717,2.5
222,784,2.5
288,60760,2.5
414,50158,2.5
280,585,2.5
298,353,2.5
599,1396,2.5
599,76093,2.5
580,532,2.5
608,429,2.5
599,353,2.5
328,3034,2.5
599,91571,2.5
599,2822,2.5
182,2006,2.5
480,6365,2.5
365,87869,2.5
606,7,2.5
462,3448,2.5
567,64993,2.5
605,6541,2.5
89,37384,2.5
219,4344,2.5
298,36525,2.5
438,1732,2.5
301,2011,2.5
590,3639,2.5
610,1658,2.5
434,6934,2.5
50,62644,2.5
448,97225,2.5
323,266,2.5
606,1586,2.5
230,1968,2.5
599,3617,2.5
387,125,2.5
50,33781,2.5
599,8961,2.5
599,4974,2.5
562,590,2.5
509,69757,2.5
139,48304,2.5
608,1023,2.5
483,2986,2.5
510,2762,2.5
177,1367,2.5
382,8643,2.5
448,165075,2.5
432,7438,2.5
131,2273,2.5
509,94478,2.5
141,1270,2.5
292,164909,2.5
359,1240,2.5
608,2011,2.5
599,86332,2.5
599,60803,2.5
561,2422,2.5
448,105213,2.5
387,327,2.5
448,80126,2.5
166,2710,2.5
68,3247,2.5
182,1665,2.5
298,4558,2.5
274,5127,2.5
599,5568,2.5
68,180,2.5
369,1225,2.5
599,51545,2.5
599,1726,2.5
542,3717,2.5
286,4069,2.5
124,1644,2.5
480,4867,2.5
177,6287,2.5
432,48516,2.5
414,5951,2.5
477,1474,2.5
606,56174,2.5
111,134861,2.5
232,5573,2.5
47,49824,2.5
387,231,2.5
599,3556,2.5
226,59615,2.5
599,31658,2.5
462,471,2.5
305,117895,2.5
585,7254,2.5
489,53993,2.5
68,2567,2.5
580,2532,2.5
599,59369,2.5
517,38038,2.5
599,79895,2.5
91,3147,2.5
156,1882,2.5
50,142961,2.5
491,104,2.5
305,1645,2.5
599,3269,2.5
599,216,2.5
608,4015,2.5
606,2470,2.5
599,2334,2.5
606,640,2.5
111,3785,2.5
427,5308,2.5
600,339,2.5
448,26700,2.5
448,157270,2.5
68,2,2.5
599,83803,2.5
177,72998,2.5
561,44199,2.5
369,1089,2.5
328,60756,2.5
438,3969,2.5
608,4725,2.5
356,8636,2.5
599,3173,2.5
346,1625,2.5
274,7451,2.5
448,156553,2.5
599,2541,2.5
104,85401,2.5
599,209,2.5
334,74458,2.5
89,55269,2.5
298,39444,2.5
599,4980,2.5
495,5400,2.5
509,74530,2.5
438,7004,2.5
381,7163,2.5
525,673,2.5
596,5459,2.5
387,1552,2.5
307,785,2.5
323,3257,2.5
274,6615,2.5
298,6378,2.5
68,31878,2.5
474,62,2.5
305,71530,2.5
562,33836,2.5
428,3000,2.5
599,2779,2.5
274,5449,2.5
233,6863,2.5
428,1587,2.5
599,3950,2.5
381,2717,2.5
563,50802,2.5
222,36517,2.5
111,42007,2.5
503,7743,2.5
213,393,2.5
593,2355,2.5
298,5900,2.5
177,1188,2.5
599,81,2.5
177,28,2.5
28,48516,2.5
369,839,2.5
474,7078,2.5
610,58826,2.5
474,3104,2.5
464,58025,2.5
480,552,2.5
600,3466,2.5
34,1682,2.5
28,3147,2.5
561,485,2.5
307,4361,2.5
599,728,2.5
219,1073,2.5
608,5025,2.5
599,8983,2.5
307,5524,2.5
28,3174,2.5
442,4361,2.5
20,2770,2.5
111,480,2.5
414,45221,2.5
514,2787,2.5
89,7209,2.5
91,1297,2.5
210,56174,2.5
332,37386,2.5
418,30793,2.5
307,7347,2.5
599,3831,2.5
232,6383,2.5
464,231,2.5
427,5009,2.5
596,3785,2.5
219,1213,2.5
7,8972,2.5
182,4159,2.5
18,95441,2.5
36,5093,2.5
480,832,2.5
478,2987,2.5
232,7169,2.5
596,141131,2.5
346,32587,2.5
600,2369,2.5
419,5956,2.5
474,7414,2.5
78,3826,2.5
352,56171,2.5
125,4246,2.5
449,2302,2.5
316,158,2.5
599,6754,2.5
249,82854,2.5
274,4368,2.5
111,32298,2.5
28,1994,2.5
382,2498,2.5
182,2140,2.5
298,45722,2.5
63,50872,2.5
599,6341,2.5
483,442,2.5
28,60735,2.5
599,86644,2.5
237,2628,2.5
580,5522,2.5
380,1760,2.5
590,3248,2.5
298,87869,2.5
28,1884,2.5
599,788,2.5
232,43556,2.5
91,1762,2.5
590,46965,2.5
438,1895,2.5
570,208,2.5
68,60756,2.5
387,6620,2.5
111,152081,2.5
561,52973,2.5
428,593,2.5
177,3477,2.5
28,2012,2.5
28,46723,2.5
489,5541,2.5
141,852,2.5
28,1645,2.5
414,8985,2.5
599,3785,2.5
610,7369,2.5
249,6338,2.5
89,2791,2.5
561,4369,2.5
600,6584,2.5
605,53125,2.5
590,42002,2.5
287,5540,2.5
599,5219,2.5
387,5103,2.5
305,96610,2.5
483,435,2.5
89,92259,2.5
182,3717,2.5
395,256,3.0
603,3918,3.0
150,95,3.0
269,81,3.0
68,2411,3.0
63,4246,3.0
43,380,3.0
414,27822,3.0
534,122882,3.0
298,96737,3.0
85,1584,3.0
301,8636,3.0
559,39,3.0
19,2100,3.0
111,45672,3.0
599,153236,3.0
477,2302,3.0
600,5528,3.0
448,587,3.0
380,175485,3.0
177,246,3.0
136,327,3.0
11,368,3.0
605,1608,3.0
68,3510,3.0
470,608,3.0
91,2289,3.0
20,4643,3.0
288,8984,3.0
288,2921,3.0
307,2542,3.0
455,252,3.0
469,2989,3.0
195,4020,3.0
232,45726,3.0
292,4025,3.0
469,3635,3.0
84,818,3.0
580,2986,3.0
104,4676,3.0
590,1288,3.0
414,2097,3.0
590,3703,3.0
116,2797,3.0
610,3452,3.0
480,5218,3.0
382,3564,3.0
469,1466,3.0
68,2501,3.0
50,37545,3.0
217,2109,3.0
315,914,3.0
303,1517,3.0
387,3263,3.0
555,2262,3.0
19,3081,3.0
292,1307,3.0
45,1265,3.0
24,1297,3.0
599,78959,3.0
580,6461,3.0
170,181,3.0
425,8640,3.0
590,4571,3.0
288,2116,3.0
341,104218,3.0
50,5004,3.0
246,2692,3.0
414,4018,3.0
249,101076,3.0
232,59501,3.0
391,3033,3.0
19,3825,3.0
94,231,3.0
318,3717,3.0
605,46530,3.0
482,8965,3.0
330,1263,3.0
274,6264,3.0
18,164179,3.0
312,3698,3.0
342,3004,3.0
331,6754,3.0
27,455,3.0
274,76293,3.0
89,112138,3.0
84,1213,3.0
509,45720,3.0
599,6534,3.0
414,3638,3.0
414,2035,3.0
356,168,3.0
534,788,3.0
381,595,3.0
28,68237,3.0
525,157296,3.0
385,62,3.0
368,1994,3.0
102,315,3.0
91,2797,3.0
266,2353,3.0
108,2947,3.0
132,27731,3.0
83,1348,3.0
140,185,3.0
247,1207,3.0
524,204,3.0
298,92420,3.0
368,1272,3.0
501,17,3.0
414,4141,3.0
383,2541,3.0
6,532,3.0
448,2642,3.0
386,786,3.0
381,185,3.0
599,26467,3.0
232,65088,3.0
95,1513,3.0
19,1089,3.0
412,2243,3.0
167,2420,3.0
474,6777,3.0
404,339,3.0
369,743,3.0
597,2012,3.0
411,261,3.0
219,933,3.0
298,6709,3.0
217,748,3.0
427,435,3.0
474,371,3.0
42,785,3.0
223,296,3.0
531,919,3.0
156,1281,3.0
182,3916,3.0
387,3082,3.0
514,1983,3.0
305,6711,3.0
501,662,3.0
82,2004,3.0
274,3254,3.0
414,3754,3.0
325,5650,3.0
357,107,3.0
104,592,3.0
290,2384,3.0
448,135536,3.0
141,2002,3.0
135,2407,3.0
455,555,3.0
288,4467,3.0
64,2539,3.0
160,3263,3.0
437,86,3.0
91,4571,3.0
21,2724,3.0
349,230,3.0
84,1097,3.0
19,2428,3.0
275,4628,3.0
212,72998,3.0
190,6333,3.0
156,2247,3.0
226,829,3.0
297,832,3.0
448,4718,3.0
71,1544,3.0
130,185,3.0
349,586,3.0
156,2750,3.0
226,1639,3.0
159,2671,3.0
448,1302,3.0
357,2628,3.0
414,5247,3.0
394,150,3.0
111,50872,3.0
414,8983,3.0
368,111,3.0
19,2203,3.0
230,47,3.0
141,69757,3.0
213,4558,3.0
182,2359,3.0
567,1704,3.0
446,539,3.0
313,1219,3.0
232,63436,3.0
369,5047,3.0
433,110,3.0
604,5,3.0
217,170,3.0
610,2328,3.0
153,143969,3.0
268,2000,3.0
438,6709,3.0
402,667,3.0
438,4866,3.0
117,293,3.0
560,7147,3.0
232,6014,3.0
36,548,3.0
414,3079,3.0
221,4321,3.0
446,349,3.0
318,67197,3.0
217,1214,3.0
50,112183,3.0
226,2059,3.0
608,3552,3.0
510,372,3.0
374,590,3.0
177,8507,3.0
273,552,3.0
274,904,3.0
447,532,3.0
217,1937,3.0
117,986,3.0
597,1597,3.0
414,4602,3.0
391,3176,3.0
217,1020,3.0
599,80219,3.0
469,2870,3.0
356,1584,3.0
316,4641,3.0
368,2672,3.0
477,45730,3.0
68,53953,3.0
559,253,3.0
249,8861,3.0
50,8157,3.0
288,1011,3.0
282,2791,3.0
105,100302,3.0
173,153,3.0
597,2303,3.0
232,4247,3.0
54,592,3.0
294,2054,3.0
352,60074,3.0
15,293,3.0
39,2018,3.0
232,8939,3.0
599,3365,3.0
414,2795,3.0
346,1251,3.0
585,4262,3.0
313,3114,3.0
603,4529,3.0
381,78266,3.0
233,2858,3.0
344,4022,3.0
57,497,3.0
600,6659,3.0
340,208,3.0
218,5349,3.0
122,106002,3.0
420,41569,3.0
412,915,3.0
541,589,3.0
68,3949,3.0
368,2476,3.0
298,3210,3.0
389,762,3.0
19,2572,3.0
18,160438,3.0
305,8371,3.0
28,1617,3.0
5,265,3.0
103,65577,3.0
230,2115,3.0
377,344,3.0
484,2010,3.0
45,1883,3.0
368,904,3.0
603,2000,3.0
160,3301,3.0
5,39,3.0
116,1225,3.0
372,556,3.0
414,1488,3.0
174,50,3.0
470,41,3.0
28,43928,3.0
8,539,3.0
380,6889,3.0
240,355,3.0
64,4975,3.0
134,344,3.0
118,2329,3.0
555,2002,3.0
528,99813,3.0
414,6517,3.0
66,2628,3.0
430,356,3.0
437,592,3.0
570,39,3.0
20,1722,3.0
317,1732,3.0
91,5438,3.0
474,7900,3.0
45,586,3.0
234,1688,3.0
274,69526,3.0
525,3988,3.0
43,288,3.0
278,1347,3.0
610,59103,3.0
217,2413,3.0
226,3489,3.0
307,2421,3.0
564,57669,3.0
555,3354,3.0
603,2877,3.0
63,2997,3.0
45,1615,3.0
232,3751,3.0
227,185,3.0
312,3033,3.0
34,780,3.0
304,1882,3.0
474,43460,3.0
202,2147,3.0
45,2082,3.0
448,68659,3.0
6,704,3.0
380,6936,3.0
332,46322,3.0
334,55820,3.0
84,1013,3.0
414,1909,3.0
307,4995,3.0
169,4369,3.0
148,5952,3.0
279,112138,3.0
603,574,3.0
566,592,3.0
474,2205,3.0
6,382,3.0
51,912,3.0
84,691,3.0
534,135885,3.0
125,1873,3.0
436,435,3.0
524,1246,3.0
483,231,3.0
4,4020,3.0
603,523,3.0
394,380,3.0
288,3204,3.0
134,273,3.0
52,57528,3.0
292,3615,3.0
367,3743,3.0
190,8784,3.0
436,419,3.0
517,54001,3.0
599,6662,3.0
216,3814,3.0
125,88140,3.0
555,1449,3.0
379,153,3.0
217,3296,3.0
7,27741,3.0
57,272,3.0
590,4344,3.0
555,1439,3.0
608,589,3.0
414,3615,3.0
57,1059,3.0
274,3243,3.0
288,3481,3.0
524,454,3.0
411,265,3.0
290,1967,3.0
605,587,3.0
24,1653,3.0
474,8462,3.0
381,1917,3.0
288,7324,3.0
288,4121,3.0
448,2139,3.0
226,5445,3.0
198,480,3.0
351,74545,3.0
597,2567,3.0
198,4161,3.0
45,3269,3.0
140,7158,3.0
599,4508,3.0
249,4643,3.0
214,83,3.0
294,2302,3.0
199,229,3.0
603,2524,3.0
174,595,3.0
414,4265,3.0
217,3529,3.0
438,3981,3.0
92,2114,3.0
135,3698,3.0
187,1884,3.0
275,905,3.0
62,6333,3.0
599,1730,3.0
470,282,3.0
229,344,3.0
232,8918,3.0
401,167036,3.0
187,40732,3.0
226,6298,3.0
226,277,3.0
460,3615,3.0
57,1320,3.0
448,4602,3.0
288,3244,3.0
111,112497,3.0
560,2701,3.0
117,656,3.0
561,91500,3.0
298,54745,3.0
262,132,3.0
42,3146,3.0
357,2657,3.0
474,5464,3.0
307,531,3.0
474,5707,3.0
40,146,3.0
280,7255,3.0
414,2117,3.0
68,6537,3.0
436,542,3.0
444,586,3.0
267,1302,3.0
414,5508,3.0
230,6863,3.0
555,969,3.0
346,1120,3.0
596,3578,3.0
9,2023,3.0
436,376,3.0
489,3081,3.0
514,46970,3.0
479,186,3.0
353,353,3.0
177,33499,3.0
365,103249,3.0
177,109374,3.0
19,1371,3.0
580,2009,3.0
109,490,3.0
19,432,3.0
555,2642,3.0
284,21,3.0
104,2502,3.0
309,1263,3.0
414,41573,3.0
212,176101,3.0
509,68554,3.0
610,332,3.0
561,64614,3.0
318,8368,3.0
18,36519,3.0
109,361,3.0
610,6250,3.0
217,2334,3.0
564,109372,3.0
232,2791,3.0
185,5377,3.0
93,2720,3.0
448,8596,3.0
68,4366,3.0
109,588,3.0
57,3259,3.0
507,593,3.0
480,40732,3.0
202,2022,3.0
84,1179,3.0
385,593,3.0
117,1036,3.0
603,2312,3.0
448,99846,3.0
555,19,3.0
219,1544,3.0
592,329,3.0
177,8965,3.0
68,86190,3.0
571,1196,3.0
24,8784,3.0
260,8949,3.0
592,435,3.0
79,3702,3.0
18,2953,3.0
411,253,3.0
596,34150,3.0
109,348,3.0
368,999,3.0
420,2722,3.0
602,347,3.0
331,63113,3.0
249,7439,3.0
577,2415,3.0
21,80463,3.0
477,4557,3.0
561,2407,3.0
404,165,3.0
476,597,3.0
156,708,3.0
66,1616,3.0
456,3,3.0
288,1610,3.0
606,1339,3.0
63,1073,3.0
298,4896,3.0
455,315,3.0
555,3695,3.0
580,1,3.0
140,4369,3.0
593,3793,3.0
233,69122,3.0
609,613,3.0
8,282,3.0
380,34532,3.0
8,587,3.0
414,3461,3.0
608,141,3.0
216,3160,3.0
411,585,3.0
456,1073,3.0
274,40815,3.0
448,1374,3.0
590,733,3.0
140,2561,3.0
222,2706,3.0
232,44022,3.0
380,3534,3.0
564,84374,3.0
517,26761,3.0
474,7143,3.0
599,51255,3.0
249,93766,3.0
509,13,3.0
451,762,3.0
36,2794,3.0
352,1717,3.0
240,252,3.0
249,90717,3.0
155,671,3.0
367,3039,3.0
274,42723,3.0
169,6874,3.0
575,2436,3.0
448,2890,3.0
448,96588,3.0
453,736,3.0
216,1,3.0
113,224,3.0
212,59369,3.0
298,65261,3.0
195,2840,3.0
132,4896,3.0
305,4700,3.0
493,2916,3.0
603,3626,3.0
216,4023,3.0
414,1792,3.0
509,60760,3.0
212,8361,3.0
57,2941,3.0
454,26131,3.0
76,111,3.0
132,5816,3.0
333,3618,3.0
140,5400,3.0
474,4128,3.0
104,10,3.0
274,2294,3.0
380,1517,3.0
477,316,3.0
288,2004,3.0
314,21,3.0
610,71057,3.0
111,148652,3.0
436,367,3.0
288,3998,3.0
318,6197,3.0
109,347,3.0
68,46972,3.0
182,2012,3.0
477,31660,3.0
469,3269,3.0
353,315,3.0
590,4447,3.0
448,3701,3.0
448,122882,3.0
438,2987,3.0
590,673,3.0
274,5956,3.0
340,454,3.0
28,3033,3.0
590,47,3.0
159,186,3.0
249,2724,3.0
219,46322,3.0
305,45447,3.0
323,327,3.0
27,3519,3.0
414,2570,3.0
380,6793,3.0
282,4018,3.0
125,175303,3.0
541,540,3.0
307,2712,3.0
448,2539,3.0
290,431,3.0
368,2613,3.0
269,737,3.0
414,78,3.0
462,122926,3.0
47,31685,3.0
432,3156,3.0
414,1016,3.0
217,2527,3.0
100,4571,3.0
314,107,3.0
246,6541,3.0
480,3702,3.0
19,2167,3.0
111,2694,3.0
590,1367,3.0
82,832,3.0
599,73,3.0
599,1189,3.0
387,1342,3.0
288,3174,3.0
305,1591,3.0
265,3528,3.0
314,1367,3.0
217,435,3.0
135,1375,3.0
41,59725,3.0
317,68358,3.0
433,79132,3.0
480,2167,3.0
474,8487,3.0
156,1948,3.0
28,50068,3.0
391,1376,3.0
122,1562,3.0
555,2513,3.0
19,543,3.0
217,3543,3.0
156,4349,3.0
602,171,3.0
1,1377,3.0
608,4090,3.0
489,4025,3.0
603,4223,3.0
474,8450,3.0
509,106918,3.0
607,34,3.0
590,163,3.0
395,421,3.0
288,2137,3.0
42,4132,3.0
91,1909,3.0
280,2706,3.0
135,2412,3.0
596,1377,3.0
480,6156,3.0
332,5010,3.0
279,82459,3.0
474,5375,3.0
339,58559,3.0
117,508,3.0
438,3617,3.0
307,7153,3.0
313,2641,3.0
414,196,3.0
603,2987,3.0
380,8947,3.0
577,1356,3.0
610,1858,3.0
480,4149,3.0
263,2080,3.0
448,84152,3.0
19,370,3.0
221,2110,3.0
11,1370,3.0
603,319,3.0
610,114707,3.0
184,162982,3.0
288,1246,3.0
462,26838,3.0
305,175303,3.0
526,2028,3.0
512,380,3.0
514,6780,3.0
610,91660,3.0
368,3635,3.0
555,1459,3.0
136,551,3.0
448,2413,3.0
57,783,3.0
599,6333,3.0
307,3252,3.0
160,1610,3.0
275,3253,3.0
132,45720,3.0
125,5816,3.0
412,2762,3.0
331,54259,3.0
590,69122,3.0
292,4899,3.0
387,33834,3.0
163,1614,3.0
555,2391,3.0
476,380,3.0
438,44,3.0
489,520,3.0
136,300,3.0
181,45,3.0
212,778,3.0
345,1019,3.0
288,3260,3.0
266,1500,3.0
555,3174,3.0
501,36,3.0
480,4246,3.0
64,1042,3.0
462,8464,3.0
274,923,3.0
57,52,3.0
294,2268,3.0
367,1582,3.0
202,1586,3.0
522,2628,3.0
387,27831,3.0
474,638,3.0
603,537,3.0
447,345,3.0
536,416,3.0
199,1466,3.0
387,6461,3.0
610,55282,3.0
136,234,3.0
555,2915,3.0
68,8622,3.0
140,1246,3.0
414,442,3.0
368,1374,3.0
560,45447,3.0
312,866,3.0
486,231,3.0
323,367,3.0
599,7669,3.0
603,2991,3.0
610,102903,3.0
68,5329,3.0
177,2355,3.0
414,5635,3.0
480,31696,3.0
268,1580,3.0
597,17,3.0
288,2352,3.0
136,292,3.0
599,116799,3.0
480,36708,3.0
603,550,3.0
596,6539,3.0
68,76751,3.0
99,248,3.0
305,60072,3.0
590,5572,3.0
219,6365,3.0
448,2803,3.0
46,282,3.0
311,6561,3.0
357,5266,3.0
89,47518,3.0
290,2352,3.0
298,115569,3.0
524,19,3.0
68,1221,3.0
307,2997,3.0
217,589,3.0
591,3176,3.0
11,208,3.0
6,344,3.0
256,6537,3.0
140,6764,3.0
6,359,3.0
342,1799,3.0
590,1552,3.0
610,3745,3.0
278,4321,3.0
387,7205,3.0
474,2384,3.0
198,1711,3.0
202,2248,3.0
604,39,3.0
607,1094,3.0
599,6051,3.0
298,103341,3.0
448,49530,3.0
202,3591,3.0
411,50,3.0
380,5816,3.0
141,6365,3.0
602,281,3.0
217,1917,3.0
288,3524,3.0
414,6059,3.0
372,1095,3.0
587,3406,3.0
414,34540,3.0
64,2916,3.0
288,2922,3.0
596,2294,3.0
270,786,3.0
262,233,3.0
492,858,3.0
497,4973,3.0
199,1230,3.0
391,5454,3.0
19,1057,3.0
199,1719,3.0
303,2797,3.0
350,799,3.0
78,836,3.0
45,1240,3.0
226,7009,3.0
233,3285,3.0
437,1393,3.0
596,4370,3.0
318,77561,3.0
222,50,3.0
474,2144,3.0
517,2671,3.0
174,160,3.0
136,277,3.0
448,134368,3.0
140,1005,3.0
448,34018,3.0
438,135,3.0
480,4873,3.0
182,1219,3.0
282,45720,3.0
448,597,3.0
380,2412,3.0
387,367,3.0
133,588,3.0
307,230,3.0
414,4228,3.0
76,750,3.0
15,1347,3.0
414,4527,3.0
448,592,3.0
94,21,3.0
610,44555,3.0
169,631,3.0
414,1094,3.0
436,592,3.0
387,4902,3.0
603,431,3.0
387,1036,3.0
182,5809,3.0
365,67923,3.0
325,2572,3.0
220,4219,3.0
599,373,3.0
6,239,3.0
318,3262,3.0
51,1090,3.0
596,135536,3.0
245,912,3.0
288,3253,3.0
226,4161,3.0
16,296,3.0
483,88140,3.0
262,141,3.0
234,2568,3.0
436,471,3.0
414,1216,3.0
323,342,3.0
606,5710,3.0
217,694,3.0
81,165,3.0
368,733,3.0
369,6296,3.0
385,1307,3.0
382,100507,3.0
591,3623,3.0
84,380,3.0
182,45,3.0
448,113186,3.0
19,258,3.0
555,185,3.0
134,434,3.0
234,1101,3.0
386,586,3.0
542,5266,3.0
369,1371,3.0
448,6798,3.0
346,3186,3.0
104,2396,3.0
414,2012,3.0
249,4069,3.0
480,2948,3.0
54,1,3.0
606,1320,3.0
